text,language,longitude,latitude,retweet_count,favorite_count,user_id,user_location,followers_count,friends_count,is_retweet,is_quote,tweet_created_at
IIS team have been busy with level II high pressure iron inspections for our great clients . #gettaherdone… ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2021-05-13 11:02:44
100 000L diesel tank loading out this morning after a quick refurb for one of our great clients. #gettaherdone… ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2021-05-09 22:55:26
Just posted a photo @ Obadare Group Pty Ltd ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2021-04-23 02:00:11
Just posted a video @ Toowoomba Golf Club ,en,151.97642933,-27.60203178,0,0,632613428,toowoomba,17,44,False,False,2021-02-25 08:34:01
Here we go!!! Off to TOPGC with premium organic briskets from Clayton’s organic beef. #teamobadare #obadaresmoker… ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2021-02-24 23:01:04
Just posted a video @ Obadare Group Pty Ltd ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2021-01-23 00:25:24
Our assembly &amp; commissioning teams are hard at it finalising truck and trailer mounted well service equipment for o… ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2021-01-22 06:34:43
And just like that the boys are back into it. Structural and stainless piping teams getting stuck in.… ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2020-12-29 08:14:30
Gotta love delivery day #innovationengineered #qualitydelivered #teamobadare #gettaherdone @ Obadare Group Pty Ltd ,en,151.9061199,-27.55487,0,0,632613428,toowoomba,17,44,False,False,2020-12-23 06:21:54
Master Lanzhou… you are so wise with the dry noodles @ Lanzhou Beef Noodles Chadstone ,en,145.08397036,-37.88743425,0,0,17306155,-37.71841,87,212,False,False,2021-05-22 10:58:54
A nightcap…?  Good to see Bill (by accident) @ Grill'd Chadstone ,en,145.08359031,-37.88739809,0,0,17306155,-37.71841,87,212,False,False,2021-05-21 11:18:03
Lunch with the Woobie and the Moo @ Ajisen Ramen Melbourne ,en,144.88636,-37.772909999999996,0,0,17306155,-37.71841,87,212,False,False,2021-05-20 04:50:13
Today it’s a quarter chicken at Nandos Chadstone @ Nandos Chadstone ,en,145.08356297,-37.885903799999994,0,0,17306155,-37.71841,87,212,False,False,2021-05-18 06:17:07
Time to fix my broken tooth 🥴 @ Glenroy ,en,144.933,-37.7,0,0,17306155,-37.71841,87,212,False,False,2021-05-18 01:29:04
Papa Rich time at Monash @ Monash University ,en,145.13480186,-37.91217460000001,0,0,17306155,-37.71841,87,212,False,False,2021-05-17 06:30:37
I suppose a girl has to keep warm… ,en,,,0,0,17306155,-37.71841,87,212,False,False,2021-05-16 11:52:38
Back in Highpoint @ The Pancake Parlour ,en,144.88989231,-37.77391571,0,0,17306155,-37.71841,87,212,False,False,2021-05-16 11:34:45
Braised beef followed by tofu balls in Abalone sauce @ Shanghai Red ,en,145.0837896,-37.88717776,0,0,17306155,-37.71841,87,212,False,False,2021-05-15 10:44:29
Back at Highpoint. Schnitz seems to have improved @ Schnitz ,en,144.88912401,-37.7738749,0,0,17306155,-37.71841,87,212,False,False,2021-05-14 10:56:18
Trying out a new place @ Shanghai Red ,en,145.0837896,-37.88717776,0,0,17306155,-37.71841,87,212,False,False,2021-05-13 10:54:08
Unfortunately the pain of spontaneous karaoke out of someone’s purse. @ Mitcham  Victoria ,en,145.1926,-37.8181,0,0,17306155,-37.71841,87,212,False,False,2021-05-11 10:02:39
Tonight’s dinner at my friend’s house 😁 @ Mitcham  Victoria ,en,145.1926,-37.8181,0,0,17306155,-37.71841,87,212,False,False,2021-05-11 10:01:31
RT @bluedarkatLem: SOLD! 🐙 #octopus #psychedelic #Luminescence #Tshirts 👉🏾 ,en,,,2,0,264931969,,3154,2071,True,False,2021-05-22 17:13:41
RT @bluedarkatLem: ,und,,,1,0,264931969,,3154,2071,True,False,2021-05-22 17:13:35
RT @bluedarkatLem: #License SOLD! #Sunglasses #Rainbow #Colors #Surreal #Fashion #Accessories #Vector #Art © #BluedarkArt #TheChameleonArt,en,,,0,0,264931969,,3154,2071,True,False,2021-05-22 17:13:26
Sea Turtle Blue and Turquoise - Sea Turtles - Tank Top | TeePublic - bluedarkart: #Sea #Turtle #Blue and #Turquoise… ,en,,,0,0,264931969,,3154,2071,False,False,2021-05-22 12:28:15
#Sea #Turtle #Blue and #Turquoise #Tanktop 👉  ,und,,,0,1,264931969,,3154,2071,False,False,2021-05-22 12:26:03
RT @bluedarkatLem: 🐈‍⬛ #cat #upsidedown #funny #character ©️ #BluedarkArt #TheChameleonArt 👉🏾 ,und,,,2,0,264931969,,3154,2071,True,False,2021-05-22 12:07:55
has 1 recent sale on ,en,,,0,1,264931969,,3154,2071,False,False,2021-05-22 00:18:24
SOLD! Thank You! 🌴 #Tropical #Beach &amp; #Exotic #Plumeria #Flowers #throw #blanket © #BluedarkArt #TheChameleonArt 👉… ,en,,,2,2,264931969,,3154,2071,False,False,2021-05-21 16:07:15
RT @bluedarkatLem: 🐅 #Jaguar in #Green #Rainforest #Jungle #metal #posters 🐅 #digital #painting © #BluedarkArt #TheChameleonart 👉 ,en,,,5,0,264931969,,3154,2071,True,False,2021-05-21 14:39:49
Just posted a photo @ somewhere in the world ,en,31.888983000000003,36.563168,0,0,264931969,,3154,2071,False,False,2021-05-21 14:19:54
SOLD! #Toco #Toucan with #Brazil #Flag #babybib  💛💚 #Design ©️ #BluedarkArt #TheChameleonArt 💚💛👉🏾… ,en,,,2,3,264931969,,3154,2071,False,False,2021-05-20 18:47:04
RT @bluedarkatLem: SOLD! 🦎 #Gecko #Lizard #Colorful #Tattoo #Style #beach #towel 🦎 #Design ©️ #BluedarkArt 👉 ,en,,,3,0,264931969,,3154,2071,True,False,2021-05-20 12:59:18
Just posted a photo @ Santa Monica  California ,en,-118.49226999999999,34.01158,0,0,264931969,,3154,2071,False,False,2021-05-20 06:53:38
RT @bluedarkatLem: SOLD! Thank You! ⭕ #Hypnotic #Psychedelic #Vertigo #Hole #mini #skirt ⭕ #Design © #BluedarkArt #TheChameleonArt 👉🏾 ,en,,,2,0,264931969,,3154,2071,True,False,2021-05-20 05:26:03
Love this kid infinity 🥰❤️☺️  @millionlifeau #saturday #saturdayvibes #moo #famhangs #son #bairn #sprog #fam… ,en,153.0306854,-27.385509499999998,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-22 04:09:42
Moo vs K.K Slider @millionlifeau #saturday #saturdayvibes #moo #famhangs #son #bairn #sprog #fam #koopslife #love @… ,en,153.0306854,-27.385509499999998,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-22 04:08:29
Koops Leaving VBlog... Leaving Australia and going back to the UK  #koopslife #moving #movingforward  #goinghome… ,en,153.0284,-27.4699,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-21 11:15:09
Obligatory last day at work Selfie 🤣🙌🏽😭🥰 I’m alllllllllll the emotions this morning #lastday #work #worknotwork… ,en,153.10716597,-27.22668926,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-20 22:21:46
Awwww home craic init #fishnchips #home #homesick #koopslife #wednesday #wednesdayvibes @ Redcliffe  Queensland ,en,153.10716597,-27.22668926,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-19 09:46:17
Today’s view from the office ... the sun tried to come oot #redcliffe #moretonbay #koopslife #leaving #worknotwork… ,en,153.1169084,-27.23043257,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-19 09:45:15
Proper bubble fest right now. Our vets sent us this  and it’s got a little Eris paw print too 😭😭😭🥰 so lovely though… ,en,153.0284,-27.4699,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-17 07:34:09
Monday let’s do this ✊🏽 #monday #mondaymotivation #mondaymood #mondayvibes #igotthis #twoweekstogo… ,en,153.0284,-27.4699,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-16 22:14:44
Just posted a photo @ Snap Fitness Sandgate ,en,153.06786,-27.317459999999997,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-16 01:11:15
#babyyoda @the_oodie kinda night 🥰 #saturdayvibes #saturday #saturdaynight #koopslife #cosy ,en,,,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-15 08:57:34
Fam hang memories at our fave Japanese 🥰🙌🏽🥰 #fam #famhangs #sons #love #memories #gonnamissthis #koopslife #archive… ,en,153.0284,-27.4699,0,0,19877175,newcastle upon tyne,1413,950,False,False,2021-05-14 10:07:24
Just posted a photo @ Bass Point Reserve ,en,150.89600000000002,-34.596,0,0,2613390265,sydney,718,675,False,False,2021-05-06 09:43:56
Just posted a photo @ Lake Illawarra  New South Wales  Australia ,en,150.86422,-34.54125,0,0,2613390265,sydney,718,675,False,False,2021-04-30 04:25:49
Views 🤩  Bike fitness isn’t quite what I’m used to without much focus on it of late. But still really enjoying expl… ,en,150.70418702,-34.65623679,0,0,2613390265,sydney,718,675,False,False,2021-04-29 02:34:32
Just posted a photo @ Shimano Husky Triathlon Festival ,en,150.67248078,-35.03966386,0,0,2613390265,sydney,718,675,False,False,2021-04-27 13:09:14
Just posted a photo @ Myimbarr Sports Fields ,en,150.85683739,-34.57923272,0,0,2613390265,sydney,718,675,False,False,2021-04-27 00:06:42
Body work 👌 self massage only gets you so far..  Visited @balmainsportsmedicine today to see Master Su aka Jack 😉 A… ,en,151.1712494,-33.86483,0,0,2613390265,sydney,718,675,False,False,2021-04-22 08:13:08
Just posted a photo @ Huskisson  New South Wales ,en,150.671,-35.0416,0,0,2613390265,sydney,718,675,False,False,2021-04-20 11:41:41
Just posted a photo @ Bombo Beach ,en,150.85550308,-34.65666879,0,0,2613390265,sydney,718,675,False,False,2021-04-19 02:41:44
Just posted a photo @ Jamberoo  New South Wales ,en,150.77954,-34.6489,0,0,2613390265,sydney,718,675,False,False,2021-04-16 00:04:39
Got my spring top up for uta100.   #springenergyau #springenergy ,en,,,0,0,2613390265,sydney,718,675,False,False,2021-04-13 06:03:59
#sydney #tree @ Clontarf  New South Wales  Australia ,en,151.257,-33.8097,0,0,160031778,sydney,2492,2507,False,False,2021-05-17 08:11:55
#tree @ Clontarf  New South Wales  Australia ,en,151.257,-33.8097,0,0,160031778,sydney,2492,2507,False,False,2021-05-16 07:02:11
#car at #night @ Sydney  Australia ,en,151.20797,-33.867509999999996,0,0,160031778,sydney,2492,2507,False,False,2021-05-13 10:59:55
The #circus is coming to town. @ Manly Beach  Sydney Australia ,en,151.28758733,-33.79738147,0,0,160031778,sydney,2492,2507,False,False,2021-05-05 03:20:44
#waterpolo @ Warringah Aquatic Centre ,en,151.23520794,-33.75658977,0,0,160031778,sydney,2492,2507,False,False,2021-05-04 03:08:06
#omnibus ,und,,,0,0,160031778,sydney,2492,2507,False,False,2021-04-27 02:26:34
A night at the #opera in #venice @ Venice  Italy ,en,12.3267,45.4386,0,0,160031778,sydney,2492,2507,False,False,2021-04-22 00:28:39
#birthday #cake @ Clontarf  New South Wales  Australia ,en,151.257,-33.8097,0,0,160031778,sydney,2492,2507,False,False,2021-04-13 09:54:42
#hemp #milk ...... enough said @ Sydney  Australia ,en,151.20797,-33.867509999999996,0,0,160031778,sydney,2492,2507,False,False,2021-04-13 01:06:07
#bar at #rickstein #restaurant @ Bannisters Port Stephens ,en,152.07207376,-32.71145684,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 10:02:16
Another #boat @ Soldiers Point  New South Wales ,en,152.0657,-32.7073,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 09:53:15
#sunset @ Tea Gardens  New South Wales ,en,152.15235990000002,-32.66152,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 09:05:16
#boats #sunset @ Nelson Bay  New South Wales ,en,152.14353,-32.722,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 09:02:24
#ferry #boat @ Tea Gardens  New South Wales ,en,152.15235990000002,-32.66152,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 06:51:26
#seagulls @ Tea Gardens  New South Wales ,en,152.15235990000002,-32.66152,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 05:52:58
Tea Gardens #ferry #boat @ Tea Gardens  New South Wales ,en,152.15235990000002,-32.66152,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 05:33:36
#ocean @ Soldiers Point  New South Wales ,en,152.0657,-32.7073,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 02:33:07
#yummy #yummy @ Bannisters Port Stephens ,en,152.07207376,-32.71145684,0,0,160031778,sydney,2492,2507,False,False,2021-04-10 00:18:38
Just posted a photo @ Clontarf  New South Wales  Australia ,en,151.257,-33.8097,0,0,160031778,sydney,2492,2507,False,False,2021-04-07 07:44:59
#paranoia #lockdown @ Westfield Warringah Mall ,en,151.26581669,-33.76758925,0,1,160031778,sydney,2492,2507,False,False,2021-04-05 05:42:16
😳😳😳 ,und,,,0,0,386943853,gadigal land ,1684,1831,False,True,2021-05-22 13:01:10
RT @bcurrall80: #NowWatching A Quiet Place Part 2 at @HoytsAustralia EQ. So everyone shuddup! #AQuietPlace2 with @DianaDJ,en,,,1,0,386943853,gadigal land ,1684,1831,True,False,2021-05-22 11:09:57
A Quiet Place II 🤫 (at @HoytsAustralia in Moore Park  NSW w/ @bcurrall80) ,en,151.22719663,-33.89436812,0,0,386943853,gadigal land ,1684,1831,False,False,2021-05-22 10:51:36
Dinner (@ Lucio Pizzeria in Zetland  NSW w/ @bcurrall80) ,nl,151.21318262,-33.90628789,0,0,386943853,gadigal land ,1684,1831,False,False,2021-05-22 09:51:05
RT @_apocaloptimist: Sneaking home from ravin,en,,,1,0,386943853,gadigal land ,1684,1831,True,False,2021-05-22 08:29:56
Been a while since I did a Saturday sesh..! 💪 (@ Virgin Active Health Club - @virginactiveoz in Zetland  NSW) ,en,151.2137076,-33.90503778,0,1,386943853,gadigal land ,1684,1831,False,False,2021-05-22 00:50:17
@ForFightsSake @Licensingbiz @vangoghmuseum @IMG Thanks! It's interesting for sure ,en,,,0,1,386943853,gadigal land ,1684,1831,False,False,2021-05-22 00:48:28
@Licensingbiz @vangoghmuseum @IMG @ForFightsSake example ,en,,,1,1,386943853,gadigal land ,1684,1831,False,False,2021-05-22 00:27:45
@ForFightsSake 😂 I do deals to get branded merch made and put into stores. Like a UFC t-shir,en,,,0,1,386943853,gadigal land ,1684,1831,False,False,2021-05-22 00:22:36
@ForFightsSake I'm a Licensing Manager (brand extensions,en,,,0,3,386943853,gadigal land ,1684,1831,False,False,2021-05-22 00:20:11
I have 4 new followers from UK.  and more last week. See ,en,,,0,0,386943853,gadigal land ,1684,1831,False,False,2021-05-21 14:45:36
Already had a dog 😃 ,en,,,0,1,386943853,gadigal land ,1684,1831,False,True,2021-05-21 13:32:38
RT @sunflxwervolsix: It's really disheartening whenever Friends is brought up and people feel the need to talk shit about Matthew Perry's a,en,,,72,0,386943853,gadigal land ,1684,1831,True,False,2021-05-21 07:54:37
Checking out of PT (@ Virgin Active Health Club - @virginactiveoz in Zetland  NSW) ,en,151.2137076,-33.90503778,0,0,386943853,gadigal land ,1684,1831,False,False,2021-05-21 07:04:22
is it just me  or is today going super slow,en,,,0,5,386943853,gadigal land ,1684,1831,False,False,2021-05-21 04:13:35
@BensBellyButton gotta tidy up that beard game like mine ,en,,,0,0,386943853,gadigal land ,1684,1831,False,False,2021-05-21 03:07:37
Vale Internet Explorer: Microsoft Retires Iconic Browser After 25 Years ,en,,,0,1,386943853,gadigal land ,1684,1831,False,False,2021-05-21 02:50:22
‘Sinking’ town’s stunning find after 70 yrs ,en,,,0,1,386943853,gadigal land ,1684,1831,False,False,2021-05-20 23:17:35
@OldfieldSuzanne And even if it is the same or more than normal rent  it's yours..! 😃 congrats ,en,,,0,2,386943853,gadigal land ,1684,1831,False,False,2021-05-20 15:15:31
@fentonpompey watched that video just to see the dog  there needed to be more of the dog in that video  I'm disappointed lo,en,,,0,1,386943853,gadigal land ,1684,1831,False,False,2021-05-20 03:11:02
Just posted a photo @ Gumbaynggirr Country ,en,153.1371136,-30.303860600000004,0,0,887984629612859392,coffs harbour,124,296,False,False,2021-05-20 11:19:24
"RT @ABCIndigenous: ""It's a big job  very hard too... But we have to follow our lore — lore makes you strong and is why I am still alive.""",en,,,79,0,887984629612859392,coffs harbour,124,296,True,False,2021-04-19 13:04:11
RT @nyanggan: Jaliigirr Biodiversity Alliance  CHLALC and BMNAC team yesterday at Ganaygal to hold talks about Ganayga (scrub turpentine sh,en,,,3,0,887984629612859392,coffs harbour,124,296,True,False,2021-03-03 09:40:19
RT @madihowarth: There's something about an organisation charging $250 a ticket to a First Nations women's panel that irks me.  The very wo,en,,,1,0,887984629612859392,coffs harbour,124,296,True,False,2021-02-05 04:20:35
RT @FiFiLugz: fulfilled  what an energy recharge this was. Place to ourselves  Always was  Always will be. Felt the spirit and the energy f,en,,,2,0,887984629612859392,coffs harbour,124,296,True,False,2021-01-26 03:55:45
@FiFiLugz ,und,,,0,1,887984629612859392,coffs harbour,124,296,False,False,2021-01-25 01:11:18
@FiFiLugz Gronk,en,,,0,1,887984629612859392,coffs harbour,124,296,False,False,2021-01-24 23:08:07
RT @FiFiLugz: absolutely no fault of his own  my bro in law’s landlords are capitalising on the property market and he’s been kicked out wi,en,,,2,0,887984629612859392,coffs harbour,124,296,True,False,2020-12-27 02:56:34
RT @Queen_UK: ,und,,,12488,0,887984629612859392,coffs harbour,124,296,True,False,2020-12-20 11:32:20
Proud of our yilliwiay girrwaa - Wajaarr Ngaarlu! Entered Dance Rites 2020 and gave it a good crack!✊🏾🕺🏾@FiFiLugz… ,en,,,2,4,887984629612859392,coffs harbour,124,296,False,False,2020-11-13 10:42:50
@Tiddapage What a beautiful photo! When was it taken? Githabul mob,en,,,0,1,887984629612859392,coffs harbour,124,296,False,False,2020-11-13 10:39:12
@bozza1970 Don't worry babe I really don't want to discuss my pain and loss here   My Father plane crash evil step… ,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-22 02:27:25
Well that was fun !! Here is a sneaky peak at last night's Shoot with @masonrack band at @bluesonbroadbeach ! Can f… ,en,153.3921,-28.0183,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-22 02:11:28
@wontletyoufly Omg I watched a few episodes !! How was Trent Reznor !! I crie,en,,,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-21 22:18:47
This just sums it up !! Hey Harry we are all on fucken thearpy seriously babe! Wish I grew up in castles a s never… ,en,,,1,4,25960436,gold coast australia,963,1273,False,True,2021-05-21 15:12:24
A BIG FUCK YEAH !!! my dream come true the Dandys with Hoodoo Gurus !! ,en,,,0,1,25960436,gold coast australia,963,1273,False,True,2021-05-21 15:05:07
@wontletyoufly I have just come home from shooting a live gig ❤️ Broadbeach Blues festival ! On stage was such a bu… ,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-21 13:20:05
@wontletyoufly Omg what's it called ? I watcged The Grateful dead one yesterda,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-21 02:44:41
@wontletyoufly Ohhhh were is that ,en,,,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-21 02:30:52
Supposed to be doing assessments but noooo.  Binging #MONKEYMAGIC .. so much better as an adult !! #photographystuden,en,,,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-20 09:24:37
I think PIGSY finds a widow is my favourite episode haha ,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-20 08:31:37
@TinaGingell I know soooo good watching it again . Showed my 25yr son and his mates !! New fan,en,,,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-20 08:04:09
Still brilliant #monkeymagic ,en,,,1,1,25960436,gold coast australia,963,1273,False,True,2021-05-20 08:03:22
@ShaktiEvo How funny my friends in Sydney one of them used to hook up with him !! And he is a total TOSSER the girls reckon !! #BBA,en,,,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-20 02:30:13
Happy Birthday my beautiful son .26 today the world is yours to FLY @ Caffeine Kings ,en,0.04119873,0.00858307,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-19 03:15:13
@BuffaloGirl311 @piersmorgan Low blow on all counts !! While the Queen is morning her husband !! Poor little rich ki,en,,,0,7,25960436,gold coast australia,963,1273,False,False,2021-05-17 13:47:16
When the camera gets turned back on you ... #Photography  #photographyschool #photographer @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,25960436,gold coast australia,963,1273,False,False,2021-05-17 11:20:48
@0McFluffel0 @ShaktiEvo Hahah go the oldies in da HOUSE #BigBrotherA,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-17 11:14:57
@ShaktiEvo Haha Hot guy with nose ring can stay hahah,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-17 11:08:02
@ShaktiEvo I haven't really been watching was on the phone !! Might have to rewatch the start to see what going on !,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-17 11:07:10
@CrimsonRaven777 The dark Prince xx,en,,,0,1,25960436,gold coast australia,963,1273,False,False,2021-05-17 11:06:08
Anyone need a recipe for Nasi goring? You’ll just need to decipher the recipe mum text me first 🤪 #mumtexts ,en,,,0,2,278488684,se qld australia,834,511,False,False,2021-05-21 22:43:14
Happy Friday kids 🧡 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-05-21 09:40:03
This mornings pretty sunrise with my 2 gals @seafoam_soul and @peaches_therottie 💖💖 @ Miami  Queensland ,en,153.437,-28.0672,0,1,278488684,se qld australia,834,511,False,False,2021-05-20 07:45:54
💖🤩💖 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-05-18 10:01:19
Hope everyone had a lovely weekend. ❤️ @ Burleigh Heads  Queensland ,en,153.436,-28.104,0,0,278488684,se qld australia,834,511,False,False,2021-05-16 09:45:33
Good morning 💖 @ Mermaid Beach  Queensland  Australia ,en,153.4348875,-28.04353333,0,0,278488684,se qld australia,834,511,False,False,2021-05-14 21:19:15
Peaches and I just danced in my lounge room to Shake it Off by @taylorswift just cos I needed to shake the day off… ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-05-13 11:12:53
This morning I was woken up by Thunder and lightening but no rain so I headed to the beach with the Peach and it wa… ,en,153.437,-28.0672,0,0,278488684,se qld australia,834,511,False,False,2021-05-10 22:14:27
Hello Monday 🧡 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-05-09 22:42:40
Happy Mothers Day to all of those amazing mums out there.  Hope you get to spend some time where it’s all about you… ,en,153.436,-28.104,0,0,278488684,se qld australia,834,511,False,False,2021-05-08 23:37:09
We all had front row seats for Mother Natures show this morning 💗 @ Broadbeach  Queensland  Australia ,en,153.43139766,-28.02759062,0,0,278488684,se qld australia,834,511,False,False,2021-05-08 09:17:56
Happy hump day kids 💖 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-05-04 22:37:28
Today is Monday. Feels like Sunday. Wish it was Friday 😏 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,1,278488684,se qld australia,834,511,False,False,2021-05-03 08:03:02
My weekend starts now! 🎉 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-05-01 10:46:26
Dreaming of fairy floss skies and days off 💗💗 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-04-30 09:50:21
This mornings sunrise was pretty. Anything with pink always makes me happy.  Hope everyone had a good day 💖 @ Broad… ,en,153.43139766,-28.02759062,0,0,278488684,se qld australia,834,511,False,False,2021-04-29 08:59:07
Not looking forward to work today in any shape or form. 😫😫 @ Gold Coast  Queensland ,en,153.3921,-28.0183,0,0,278488684,se qld australia,834,511,False,False,2021-04-26 21:15:04
@dmmo48 Interesting more naked than nud,en,,,0,0,1338600991948607489,,57,110,False,False,2021-05-21 23:36:03
Revisiting a portrait of  David exploring the sculptural qualities of the bust. #maleportrait #modernistphotography… ,en,151.22468999999998,-33.86915,0,0,1338600991948607489,,57,110,False,False,2021-05-21 11:53:58
Just posted a photo @ Mitchell Library NSW ,en,151.21328071,-33.86485547,0,0,1338600991948607489,,57,110,False,False,2021-05-21 01:18:08
At the State Library of NSW researching the work of Keast Burke.. #australianmodernism #malenude #eugenics #fkk @ S… ,en,151.213,-33.8662,0,0,1338600991948607489,,57,110,False,False,2021-05-21 00:20:39
4th time lucky... thrice delayed by Covid 19 I am finally back in Sydney for a few days.. #paracoronavirus… ,en,151.20643668,-33.88326795,0,0,1338600991948607489,,57,110,False,False,2021-05-20 21:14:06
My gender bending grandma on the left with her cousin. A convent school girl who married a sailor and became a succ… ,en,145.023268,-37.883225,0,0,1338600991948607489,,57,110,False,False,2021-05-20 00:15:49
Anyone who has followed my work will know I have a fascination for mannekins.. this is where it all began ! They do… ,en,144.9878699,-37.80695,0,0,1338600991948607489,,57,110,False,False,2021-05-19 11:56:35
Final model is a Swiss backpacker  #maleportrait  #manofflowers  #helvetia @ Abbotsford Convent ,en,145.00341974,-37.80257918,0,0,1338600991948607489,,57,110,False,False,2021-05-18 11:59:46
Portrait of a Young Man Red. Melbourne is blessed with men from almost every culture on earth  #portraitofayoungman… ,en,144.91091925,-37.74980448,0,0,1338600991948607489,,57,110,False,False,2021-05-18 10:17:33
The Leap in Winter Censored because Instagram has decided what adults can see . #sorrytohidethepenis  #dancer #leap… ,en,145.00341974,-37.80257918,0,0,1338600991948607489,,57,110,False,False,2021-05-18 05:29:57
Winter dance #expressivenudes #dance @ Abbotsford Convent ,en,145.00341974,-37.80257918,0,0,1338600991948607489,,57,110,False,False,2021-05-18 05:00:18
Naked not nude  Texture Georgia the country #naked #vulnerable  #personal @ Sydney  Australia ,en,151.20797,-33.867509999999996,0,1,1338600991948607489,,57,110,False,False,2021-05-17 11:50:50
The Singular Eye  Location Sydney texture Crete #malenude @ Sydney Harbour ,en,151.21015549,-33.85976385,0,0,1338600991948607489,,57,110,False,False,2021-05-17 11:30:21
Crevice Landscape of the Body .. Location. Thanks to  @rodsparkphotography  #bodyscape #malenude @ Sydney  Australia ,en,151.20797,-33.867509999999996,0,0,1338600991948607489,,57,110,False,False,2021-05-17 11:08:05
Ignudo Gaze  #ignudos #gaze #malenude @ Prague  Czech Republic ,pl,14.4215,50.0876,0,0,1338600991948607489,,57,110,False,False,2021-05-15 00:54:47
Ascension #Ascension ,it,,,0,1,1338600991948607489,,57,110,False,False,2021-05-14 13:01:11
For the Gods Have Left Us series 2021. Model Alvin . @abbotsfordconvent  #malenude #paracoronavirus @ Abbotsford Co… ,en,145.00341974,-37.80257918,0,0,1338600991948607489,,57,110,False,False,2021-05-14 12:16:04
Final pose @gaylifedrawingmelb  @e1lifemodel  #jockstrap #ropes @ Hares Hyenas ,es,144.97688,-37.7979,0,1,1338600991948607489,,57,110,False,False,2021-05-13 22:53:55
#malemodelmelbourne  #jockstrap  #fetish @ Hares Hyenas ,in,144.97688,-37.7979,0,0,1338600991948607489,,57,110,False,False,2021-05-13 11:47:00
@e1lifemodel  #lifedrawing  #malemodelmelbourne @ Hares Hyenas ,in,144.97688,-37.7979,0,0,1338600991948607489,,57,110,False,False,2021-05-13 11:15:08
RT @buitengebieden_: When you’re over 35 and the movie starts.. ,en,,,1089,0,183211791,cheltenham,513,462,True,False,2021-05-14 22:06:55
RT @buitengebieden_: Wait? What?! 😂 ,en,,,1016,0,183211791,cheltenham,513,462,True,False,2021-05-13 22:07:41
RT @10NewsFirstMelb: Train Fire: Police are searching for a man who set fire to a row of train seats in Laverton in March.   Police say the,en,,,17,0,183211791,cheltenham,513,462,True,False,2021-05-13 13:04:49
